Order_ID,Customer_ID,Date,Age,Gender,City,Product_Category,Quantity,Payment_Method,Device_Type,Session_Duration_Minutes,Pages_Viewed,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating,Unit_Price,Discount_Amount,Total_Amount
ORD_001887-6,CUST_01887,1/10/2024,25,Male,San Antonio,Food,3,Digital Wallet,Mobile,13,11,TRUE,4,5,1.7,0.98,4.11
ORD_001887-7,CUST_01887,2/11/2024,25,Male,San Antonio,Electronics,2,Debit Card,Desktop,13,10,TRUE,15,4,61.97,14.29,109.65
ORD_001887-8,CUST_01887,2/16/2024,25,Male,San Antonio,Sports,4,Debit Card,Desktop,14,6,TRUE,5,3,8.81,2.94,32.32
ORD_001887-9,CUST_01887,2/19/2024,25,Male,San Antonio,Food,3,Credit Card,Desktop,17,5,TRUE,4,5,4.35,0.86,12.18
ORD_001888-1,CUST_01888,1/10/2023,40,Female,San Diego,Food,5,Credit Card,Mobile,9,14,TRUE,12,5,1.89,0,9.43
ORD_001888-2,CUST_01888,3/13/2023,40,Female,San Diego,Food,3,Debit Card,Mobile,14,8,TRUE,8,4,1.24,0,3.73
ORD_001888-3,CUST_01888,5/7/2023,40,Female,San Diego,Beauty,5,Credit Card,Tablet,14,10,TRUE,8,5,6.43,0,32.15
ORD_001888-4,CUST_01888,6/2/2023,40,Female,San Diego,Sports,3,Debit Card,Mobile,11,10,TRUE,5,4,32.37,0,97.11
ORD_001888-5,CUST_01888,7/11/2023,40,Female,San Diego,Beauty,1,Digital Wallet,Mobile,17,11,TRUE,2,1,4.46,0,4.46
ORD_001888-6,CUST_01888,9/17/2023,40,Female,San Diego,Sports,4,Debit Card,Mobile,16,8,TRUE,3,5,10.51,0,42.04
ORD_001889-1,CUST_01889,10/7/2023,29,Male,Chicago,Electronics,5,Credit Card,Desktop,13,8,FALSE,10,5,69.58,25.23,322.67
ORD_001890-1,CUST_01890,1/11/2023,34,Female,New York,Toys,1,Buy Now Pay Later,Desktop,9,9,FALSE,3,5,4.46,0.93,3.53
ORD_001890-2,CUST_01890,7/6/2023,34,Female,New York,Beauty,1,Digital Wallet,Mobile,10,10,TRUE,8,4,2.5,0.25,2.25
ORD_001890-3,CUST_01890,10/3/2023,34,Female,New York,Home & Garden,5,Debit Card,Mobile,16,11,TRUE,4,5,27.26,19.75,116.55
ORD_001891-1,CUST_01891,6/24/2023,41,Male,Chicago,Toys,1,Digital Wallet,Mobile,14,9,TRUE,5,4,0.93,0.06,0.87
ORD_001891-2,CUST_01891,7/30/2023,41,Male,Chicago,Fashion,2,Debit Card,Mobile,12,10,TRUE,5,4,3.48,1.24,5.72
ORD_001891-3,CUST_01891,8/6/2023,41,Male,Chicago,Sports,2,Debit Card,Mobile,11,10,TRUE,12,3,11.59,3.53,19.65
ORD_001891-4,CUST_01891,9/28/2023,41,Male,Chicago,Beauty,1,Digital Wallet,Mobile,19,9,TRUE,8,4,2.21,0.36,1.85
ORD_001891-5,CUST_01891,12/9/2023,41,Male,Chicago,Beauty,3,Credit Card,Tablet,14,9,TRUE,4,3,2.25,0,6.76
ORD_001892-1,CUST_01892,2/9/2023,35,Male,Philadelphia,Electronics,4,Debit Card,Mobile,24,12,TRUE,4,5,8.81,0,35.24
ORD_001892-2,CUST_01892,9/7/2023,35,Male,Philadelphia,Food,1,Credit Card,Mobile,13,12,TRUE,5,4,2.57,0.17,2.39
ORD_001892-3,CUST_01892,10/25/2023,35,Male,Philadelphia,Fashion,1,Credit Card,Desktop,11,10,TRUE,6,5,7,0.45,6.55
ORD_001893-1,CUST_01893,4/27/2023,29,Female,New York,Sports,4,Credit Card,Mobile,14,10,TRUE,4,4,5.9,0,23.58
ORD_001893-2,CUST_01893,5/21/2023,29,Female,New York,Electronics,3,Digital Wallet,Mobile,15,10,TRUE,4,4,23.59,0,70.77
ORD_001893-3,CUST_01893,6/26/2023,29,Female,New York,Beauty,1,Debit Card,Desktop,13,4,TRUE,11,5,1.74,0,1.74
ORD_001894-1,CUST_01894,4/11/2023,33,Female,Los Angeles,Food,3,Digital Wallet,Mobile,17,6,TRUE,4,5,2.87,1.55,7.07
ORD_001894-2,CUST_01894,11/12/2023,33,Female,Los Angeles,Sports,1,Debit Card,Desktop,13,8,TRUE,10,4,16.81,0,16.81
ORD_001895-1,CUST_01895,3/4/2023,33,Male,New York,Food,4,Credit Card,Tablet,14,11,TRUE,6,4,3.86,0,15.43
ORD_001895-2,CUST_01895,11/22/2023,33,Male,New York,Electronics,1,Credit Card,Mobile,16,9,TRUE,4,4,67.85,11.62,56.23
ORD_001895-3,CUST_01895,1/21/2024,33,Male,New York,Books,1,Credit Card,Tablet,19,11,TRUE,5,3,1.36,0,1.36
ORD_001896-1,CUST_01896,2/4/2023,30,Male,Chicago,Beauty,2,Credit Card,Desktop,11,9,FALSE,2,3,7.39,0.99,13.79
ORD_001896-2,CUST_01896,6/17/2023,30,Male,Chicago,Electronics,4,Credit Card,Mobile,18,8,TRUE,7,4,76.9,65.61,241.97
ORD_001896-3,CUST_01896,7/29/2023,30,Male,Chicago,Fashion,3,Debit Card,Desktop,12,10,TRUE,4,4,13.54,4.25,36.36
ORD_001896-4,CUST_01896,12/2/2023,30,Male,Chicago,Food,5,Credit Card,Desktop,15,13,TRUE,6,2,0.89,0.4,4.07
ORD_001896-5,CUST_01896,3/19/2024,30,Male,Chicago,Toys,2,Credit Card,Mobile,14,9,TRUE,8,5,3.86,0.55,7.17
ORD_001897-1,CUST_01897,8/18/2023,31,Female,San Antonio,Beauty,1,Digital Wallet,Tablet,16,9,FALSE,7,3,1.45,0,1.45
ORD_001897-2,CUST_01897,1/19/2024,31,Female,San Antonio,Toys,1,ACH Transfer,Desktop,19,4,TRUE,12,4,7.35,0.42,6.93
ORD_001898-1,CUST_01898,1/17/2023,54,Female,New York,Books,1,Digital Wallet,Mobile,20,13,FALSE,6,3,0.55,0,0.55
ORD_001898-2,CUST_01898,5/25/2023,54,Female,New York,Fashion,4,Credit Card,Tablet,13,9,TRUE,8,5,5.14,0,20.57
ORD_001899-1,CUST_01899,10/7/2023,41,Male,Phoenix,Books,4,Credit Card,Desktop,11,13,TRUE,7,4,0.89,0,3.55
ORD_001900-1,CUST_01900,3/12/2024,31,Female,Dallas,Sports,1,Debit Card,Mobile,8,5,TRUE,6,4,27.71,0,27.71
ORD_001901-1,CUST_01901,1/2/2023,43,Female,New York,Beauty,2,Credit Card,Desktop,18,13,TRUE,12,3,3.67,1.3,6.04
ORD_001901-2,CUST_01901,8/14/2023,43,Female,New York,Sports,5,Digital Wallet,Mobile,13,6,TRUE,9,5,27.65,24.58,113.68
ORD_001901-3,CUST_01901,9/22/2023,43,Female,New York,Electronics,2,Digital Wallet,Mobile,14,11,TRUE,8,4,62.35,0,124.7
ORD_001901-4,CUST_01901,1/23/2024,43,Female,New York,Sports,4,Digital Wallet,Mobile,13,10,TRUE,6,5,22.02,18.52,69.54
ORD_001902-1,CUST_01902,2/2/2023,30,Female,Phoenix,Beauty,5,Credit Card,Mobile,17,7,FALSE,4,4,2.95,0,14.76
ORD_001902-2,CUST_01902,5/24/2023,30,Female,Phoenix,Home & Garden,4,ACH Transfer,Mobile,17,7,TRUE,12,4,11.41,0,45.63
ORD_001902-3,CUST_01902,9/16/2023,30,Female,Phoenix,Sports,1,Debit Card,Tablet,15,10,TRUE,11,3,22.31,0,22.31
ORD_001902-4,CUST_01902,11/21/2023,30,Female,Phoenix,Food,4,Debit Card,Tablet,15,9,TRUE,12,4,0.89,0,3.56
ORD_001902-5,CUST_01902,11/23/2023,30,Female,Phoenix,Books,1,Digital Wallet,Desktop,15,9,TRUE,5,5,2.9,0.2,2.7
ORD_001902-6,CUST_01902,12/23/2023,30,Female,Phoenix,Books,3,Digital Wallet,Mobile,16,10,TRUE,13,4,1.32,0,3.95
ORD_001902-7,CUST_01902,3/5/2024,30,Female,Phoenix,Books,2,Debit Card,Tablet,13,11,TRUE,6,5,2.43,0,4.86
ORD_001903-1,CUST_01903,2/20/2023,49,Female,,Sports,3,Credit Card,Desktop,19,7,TRUE,7,4,11.57,3.58,31.14
ORD_001903-2,CUST_01903,11/4/2023,49,Female,,Fashion,4,Credit Card,Mobile,12,9,TRUE,5,4,3.23,0,12.91
ORD_001903-3,CUST_01903,3/15/2024,49,Female,,Electronics,5,Debit Card,Tablet,9,10,TRUE,6,5,33.88,0,169.39
ORD_001904-1,CUST_01904,1/22/2023,39,Male,,Sports,1,Debit Card,Desktop,14,15,FALSE,3,5,37.67,0,37.67
ORD_001904-2,CUST_01904,3/21/2023,39,Male,,Fashion,2,Buy Now Pay Later,Desktop,15,9,TRUE,5,2,11.92,0,23.83
ORD_001904-3,CUST_01904,4/27/2023,39,Male,,Home & Garden,5,Digital Wallet,Mobile,19,10,TRUE,10,5,6.59,5.58,27.37
ORD_001904-4,CUST_01904,5/15/2023,39,Male,,Fashion,4,Digital Wallet,Desktop,17,11,TRUE,8,4,7.31,0,29.23
ORD_001904-5,CUST_01904,6/15/2023,39,Male,,Home & Garden,4,Credit Card,Desktop,15,2,TRUE,4,5,25.25,16.45,84.53
ORD_001904-6,CUST_01904,6/25/2023,39,Male,,Sports,1,Credit Card,Tablet,12,8,TRUE,9,4,9.34,0,9.34
ORD_001904-7,CUST_01904,11/26/2023,39,Male,,Sports,2,Debit Card,Mobile,10,10,TRUE,7,5,22.02,0,44.03
ORD_001904-8,CUST_01904,3/9/2024,39,Male,,Food,4,Credit Card,Tablet,13,9,TRUE,6,3,5.22,1.05,19.81
ORD_001905-1,CUST_01905,6/22/2023,33,Female,New York,Beauty,2,Credit Card,Desktop,15,6,TRUE,8,2,6.61,1.37,11.86
ORD_001905-2,CUST_01905,12/24/2023,33,Female,New York,Home & Garden,4,Credit Card,Mobile,17,12,TRUE,2,4,14.53,10.17,47.96
ORD_001906-1,CUST_01906,3/29/2023,40,Female,New York,Food,5,Credit Card,Mobile,17,9,TRUE,6,5,1.65,0,8.27
ORD_001906-2,CUST_01906,5/10/2023,40,Female,New York,Books,5,Credit Card,Mobile,15,8,TRUE,3,2,0.79,0.68,3.29
ORD_001906-3,CUST_01906,8/29/2023,40,Female,New York,Electronics,2,Debit Card,Desktop,18,7,TRUE,6,5,73.57,0,147.14
ORD_001906-4,CUST_01906,9/7/2023,40,Female,New York,Food,3,Debit Card,Tablet,13,8,TRUE,12,4,0.96,0,2.89
ORD_001906-5,CUST_01906,1/11/2024,40,Female,New York,Home & Garden,3,ACH Transfer,Mobile,15,7,TRUE,5,2,18.95,0,56.84
ORD_001906-6,CUST_01906,2/26/2024,40,Female,New York,Toys,3,Digital Wallet,Mobile,10,7,TRUE,4,4,9.17,0,27.51
ORD_001906-7,CUST_01906,3/11/2024,40,Female,New York,Fashion,4,ACH Transfer,Desktop,17,11,TRUE,7,4,10.52,8.87,33.2
ORD_001906-8,CUST_01906,3/17/2024,40,Female,New York,Sports,4,ACH Transfer,Desktop,12,9,TRUE,11,2,13.26,0,53.02
ORD_001907-1,CUST_01907,6/28/2023,18,Male,New York,Toys,2,Credit Card,Mobile,20,13,FALSE,3,4,12.89,0,25.77
ORD_001907-2,CUST_01907,1/12/2024,18,Male,New York,Toys,5,Debit Card,Desktop,21,7,TRUE,8,5,3.69,0,18.45
ORD_001908-1,CUST_01908,3/8/2023,21,Male,Philadelphia,Home & Garden,4,Debit Card,Desktop,13,10,TRUE,11,5,4.7,0,18.8
ORD_001908-2,CUST_01908,3/13/2024,21,Male,Philadelphia,Food,5,Credit Card,Mobile,13,9,TRUE,5,5,0.5,0.25,2.26
ORD_001908-3,CUST_01908,3/15/2024,21,Male,Philadelphia,Books,4,Credit Card,Desktop,13,7,TRUE,2,1,1.64,0,6.57
ORD_001909-1,CUST_01909,6/3/2023,20,Male,Philadelphia,Toys,4,Credit Card,Mobile,15,4,TRUE,13,4,4.57,0,18.27
ORD_001909-2,CUST_01909,8/2/2023,20,Male,Philadelphia,Electronics,1,Credit Card,Mobile,17,8,TRUE,3,5,77.68,8.68,69
ORD_001909-3,CUST_01909,12/20/2023,20,Male,Philadelphia,Beauty,3,ACH Transfer,Mobile,13,7,TRUE,5,3,1.79,0.71,4.66
ORD_001910-1,CUST_01910,8/12/2023,36,Female,Phoenix,Toys,4,Debit Card,Desktop,12,9,FALSE,8,4,17.37,0,69.48
ORD_001910-2,CUST_01910,12/7/2023,36,Female,Phoenix,Beauty,1,Credit Card,Desktop,15,9,TRUE,5,4,2.3,0.41,1.89
ORD_001911-1,CUST_01911,12/17/2023,55,Male,Los Angeles,Food,2,Debit Card,Mobile,17,10,FALSE,8,5,4.38,0.67,8.09
ORD_001911-2,CUST_01911,3/15/2024,55,Male,Los Angeles,Toys,3,Digital Wallet,Mobile,17,11,TRUE,4,4,7.68,2.03,21.02
ORD_001912-1,CUST_01912,1/31/2023,61,Female,New York,Sports,4,Buy Now Pay Later,Mobile,13,7,TRUE,3,5,6.38,0,25.54
ORD_001912-2,CUST_01912,3/28/2023,61,Female,New York,Toys,1,Debit Card,Desktop,9,12,TRUE,12,4,5.04,0,5.04
ORD_001912-3,CUST_01912,8/20/2023,61,Female,New York,Fashion,5,Credit Card,Desktop,21,10,TRUE,10,3,10.25,6.75,44.51
ORD_001912-4,CUST_01912,10/20/2023,61,Female,New York,Books,1,Debit Card,Mobile,12,10,TRUE,9,4,1.42,0,1.42
ORD_001912-5,CUST_01912,3/18/2024,61,Female,New York,Home & Garden,1,ACH Transfer,Mobile,18,10,TRUE,11,5,27.69,0,27.69
ORD_001913-1,CUST_01913,5/11/2023,42,Female,Houston,Fashion,1,Debit Card,Mobile,10,9,FALSE,6,4,7.74,1.68,6.06
ORD_001913-2,CUST_01913,7/25/2023,42,Female,Houston,Electronics,2,Debit Card,Tablet,18,9,TRUE,3,5,59.15,9.26,109.03
ORD_001913-3,CUST_01913,11/28/2023,42,Female,Houston,Food,1,Credit Card,Desktop,15,12,TRUE,7,3,0.27,0,0.27
ORD_001914-1,CUST_01914,1/18/2023,41,Female,Chicago,Books,5,Credit Card,Desktop,15,11,TRUE,3,5,1.53,0,7.64
ORD_001914-2,CUST_01914,3/8/2023,41,Female,Chicago,Food,3,Credit Card,Mobile,14,8,TRUE,10,4,3.71,1.68,9.46
ORD_001914-3,CUST_01914,4/8/2023,41,Female,Chicago,Toys,2,Debit Card,Mobile,12,12,TRUE,11,2,10.46,1.42,19.5
ORD_001914-4,CUST_01914,7/2/2023,41,Female,Chicago,Food,3,Credit Card,Mobile,14,12,TRUE,11,2,1.82,1.1,4.36
ORD_001914-5,CUST_01914,8/24/2023,41,Female,Chicago,Home & Garden,5,Digital Wallet,Desktop,20,10,TRUE,11,5,10.65,0,53.27
ORD_001914-6,CUST_01914,9/7/2023,41,Female,Chicago,Fashion,1,Buy Now Pay Later,Mobile,16,3,TRUE,5,4,23.78,0,23.78
ORD_001914-7,CUST_01914,10/20/2023,41,Female,Chicago,Home & Garden,2,Digital Wallet,Mobile,11,6,TRUE,4,4,40.27,15.05,65.49
ORD_001915-1,CUST_01915,11/5/2023,18,Female,Philadelphia,Toys,4,Credit Card,Tablet,12,6,TRUE,5,5,6.08,2.74,21.56
ORD_001916-1,CUST_01916,6/25/2023,28,Female,Chicago,Fashion,1,Digital Wallet,Desktop,14,6,TRUE,5,4,11.59,0,11.59
ORD_001916-2,CUST_01916,7/12/2023,28,Female,Chicago,Fashion,2,Digital Wallet,Mobile,13,11,TRUE,4,4,2.64,0.87,4.41
ORD_001916-3,CUST_01916,11/23/2023,28,Female,Chicago,Books,2,Debit Card,Mobile,18,11,TRUE,5,4,0.74,0,1.49
ORD_001917-1,CUST_01917,4/4/2023,25,Male,Los Angeles,Food,5,Credit Card,Mobile,11,9,FALSE,5,4,2.46,0.65,11.66
ORD_001917-2,CUST_01917,7/25/2023,25,Male,Los Angeles,Books,1,Debit Card,Mobile,13,9,TRUE,3,3,4.01,0.69,3.32
ORD_001917-3,CUST_01917,9/29/2023,25,Male,Los Angeles,Sports,3,Digital Wallet,Desktop,15,12,TRUE,7,4,13.55,0,40.64
ORD_001917-4,CUST_01917,12/16/2023,25,Male,Los Angeles,Electronics,4,Digital Wallet,Mobile,9,9,TRUE,3,1,15.66,0,62.65
ORD_001918-1,CUST_01918,1/16/2023,27,Female,Los Angeles,Toys,3,Credit Card,Desktop,16,14,FALSE,4,4,2.65,1.35,6.58
ORD_001918-2,CUST_01918,11/7/2023,27,Female,Los Angeles,Fashion,5,Digital Wallet,Mobile,14,9,TRUE,2,3,10.56,0,52.82
ORD_001919-1,CUST_01919,6/17/2023,32,Male,New York,Beauty,1,Credit Card,Mobile,12,12,TRUE,11,5,2.72,0.53,2.19
ORD_001919-2,CUST_01919,6/29/2023,32,Male,New York,Beauty,5,Debit Card,Desktop,10,11,TRUE,16,5,0.87,0.45,3.91
ORD_001919-3,CUST_01919,8/5/2023,32,Male,New York,Beauty,4,Debit Card,Desktop,10,10,TRUE,10,4,8.76,0,35.04
ORD_001920-1,CUST_01920,1/23/2023,29,Female,Los Angeles,Beauty,2,Credit Card,Desktop,16,10,TRUE,5,4,1.95,0.52,3.37
ORD_001920-2,CUST_01920,5/27/2023,29,Female,Los Angeles,Books,5,Credit Card,Desktop,11,9,TRUE,2,5,2.04,0,10.19
ORD_001920-3,CUST_01920,11/4/2023,29,Female,Los Angeles,Books,2,Digital Wallet,Desktop,15,10,TRUE,6,3,3.63,0,7.25
ORD_001921-1,CUST_01921,11/3/2023,18,Male,New York,Food,5,Digital Wallet,Mobile,17,5,FALSE,11,4,7.15,0,35.76
ORD_001921-2,CUST_01921,11/30/2023,18,Male,New York,Toys,2,Buy Now Pay Later,Tablet,12,7,TRUE,10,5,23.5,9.72,37.28
ORD_001922-1,CUST_01922,1/21/2023,43,Other,Los Angeles,Fashion,3,Credit Card,Tablet,16,12,TRUE,8,5,7.52,0,22.55
ORD_001922-2,CUST_01922,3/1/2023,43,Other,Los Angeles,Food,4,Debit Card,Tablet,14,11,TRUE,8,4,1.08,0,4.3
ORD_001922-3,CUST_01922,6/20/2023,43,Other,Los Angeles,Books,1,Digital Wallet,Mobile,12,8,TRUE,13,5,1.45,0,1.45
ORD_001922-4,CUST_01922,10/14/2023,43,Other,Los Angeles,Home & Garden,5,Digital Wallet,Mobile,9,9,TRUE,3,5,9.05,0,45.27
ORD_001923-1,CUST_01923,1/11/2023,22,Female,New York,Fashion,1,Credit Card,Desktop,18,10,FALSE,2,5,7.26,0,7.26
ORD_001923-2,CUST_01923,12/25/2023,22,Female,New York,Electronics,3,Digital Wallet,Desktop,12,6,TRUE,8,5,63.99,15.63,176.33
ORD_001924-1,CUST_01924,2/24/2023,37,Female,New York,Home & Garden,4,Credit Card,Mobile,14,11,FALSE,4,2,33.43,0,133.72
ORD_001924-2,CUST_01924,5/7/2023,37,Female,New York,Beauty,4,Digital Wallet,Mobile,12,9,TRUE,14,5,7.53,0,30.1
ORD_001924-3,CUST_01924,10/22/2023,37,Female,New York,Food,5,Debit Card,Mobile,16,7,TRUE,4,2,2.04,1.11,9.1
ORD_001925-1,CUST_01925,1/14/2023,59,Male,Philadelphia,Sports,1,Credit Card,Desktop,13,7,FALSE,10,5,12.13,0,12.13
ORD_001925-2,CUST_01925,3/4/2023,59,Male,Philadelphia,Fashion,5,Digital Wallet,Mobile,13,8,TRUE,11,3,4.18,1.93,18.97
ORD_001925-3,CUST_01925,4/23/2023,59,Male,Philadelphia,Electronics,4,Digital Wallet,Mobile,8,10,TRUE,5,5,13.46,7.88,45.95
ORD_001925-4,CUST_01925,5/5/2023,59,Male,Philadelphia,Food,3,Digital Wallet,Desktop,20,5,TRUE,6,4,1.54,0,4.63
ORD_001925-5,CUST_01925,6/1/2023,59,Male,Philadelphia,Fashion,4,Credit Card,Desktop,14,10,TRUE,2,5,11.73,0,46.9
ORD_001925-6,CUST_01925,8/1/2023,59,Male,Philadelphia,Toys,2,Credit Card,Desktop,12,8,TRUE,11,4,6.2,1.76,10.65
ORD_001925-7,CUST_01925,12/7/2023,59,Male,Philadelphia,Books,5,Credit Card,Mobile,15,9,TRUE,4,5,0.76,0.2,3.61
ORD_001925-8,CUST_01925,2/5/2024,59,Male,Philadelphia,Food,3,Credit Card,Mobile,13,10,TRUE,12,1,4.57,1.64,12.07
ORD_001925-9,CUST_01925,2/8/2024,59,Male,Philadelphia,Home & Garden,2,Digital Wallet,Mobile,10,10,TRUE,12,4,37.01,0,74.02
ORD_001926-1,CUST_01926,11/8/2023,23,Male,Los Angeles,Electronics,1,Debit Card,Tablet,15,14,FALSE,7,5,92.65,12.9,79.75
ORD_001927-1,CUST_01927,4/30/2023,18,Female,Phoenix,Beauty,5,Digital Wallet,Desktop,16,10,TRUE,10,4,2.49,0,12.45
ORD_001928-1,CUST_01928,10/2/2023,31,Male,Philadelphia,Electronics,5,ACH Transfer,Tablet,16,5,TRUE,7,3,52.77,0,263.86
ORD_001929-1,CUST_01929,3/17/2024,48,Female,Houston,Beauty,5,Credit Card,Tablet,15,12,TRUE,4,5,3.56,3.59,14.2
ORD_001930-1,CUST_01930,1/5/2023,58,Male,Dallas,Beauty,1,Digital Wallet,Mobile,15,14,FALSE,4,3,3.3,0,3.3
ORD_001930-2,CUST_01930,1/19/2023,58,Male,Dallas,Home & Garden,1,Debit Card,Mobile,15,11,TRUE,4,4,20.3,1.66,18.64
ORD_001930-3,CUST_01930,2/10/2023,58,Male,Dallas,Books,5,Credit Card,Tablet,16,8,TRUE,3,3,5.17,0,25.86
ORD_001930-4,CUST_01930,6/19/2023,58,Male,Dallas,Fashion,2,Debit Card,Mobile,17,8,TRUE,9,3,7.22,0,14.43
ORD_001930-5,CUST_01930,7/12/2023,58,Male,Dallas,Electronics,4,Credit Card,Mobile,10,9,TRUE,2,4,59.76,36.79,202.23
ORD_001930-6,CUST_01930,3/14/2024,58,Male,Dallas,Sports,5,Credit Card,Mobile,13,6,TRUE,2,4,16.74,9.5,74.21
ORD_001931-1,CUST_01931,5/17/2023,20,Female,New York,Fashion,1,Debit Card,Mobile,19,10,TRUE,4,4,18.5,0,18.5
ORD_001931-2,CUST_01931,6/17/2023,20,Female,New York,Toys,5,Debit Card,Mobile,11,7,TRUE,11,2,5.27,0,26.37
ORD_001931-3,CUST_01931,7/4/2023,20,Female,New York,Toys,1,Credit Card,Mobile,11,15,TRUE,4,5,4.1,0,4.1
ORD_001931-4,CUST_01931,10/31/2023,20,Female,New York,Beauty,3,Credit Card,Tablet,12,12,TRUE,4,3,2.42,0.74,6.51
ORD_001931-5,CUST_01931,1/28/2024,20,Female,New York,Home & Garden,5,Credit Card,Desktop,16,7,TRUE,11,5,32.69,0,163.47
ORD_001931-6,CUST_01931,2/19/2024,20,Female,New York,Sports,3,Credit Card,Tablet,9,13,TRUE,6,4,24.87,0,74.6
ORD_001932-1,CUST_01932,8/6/2023,40,Male,Philadelphia,Beauty,3,Credit Card,Mobile,17,5,TRUE,11,5,1.35,0,4.04
ORD_001932-2,CUST_01932,1/7/2024,40,Male,Philadelphia,Beauty,3,Digital Wallet,Mobile,10,8,TRUE,15,5,2.92,1.23,7.55
ORD_001933-1,CUST_01933,2/5/2023,29,Female,Dallas,Books,5,Credit Card,Mobile,16,8,TRUE,2,4,2.14,0,10.72
ORD_001933-2,CUST_01933,12/13/2023,29,Female,Dallas,Sports,4,Credit Card,Mobile,13,10,TRUE,9,5,21.45,7.23,78.57
ORD_001933-3,CUST_01933,12/15/2023,29,Female,Dallas,Books,1,Digital Wallet,Desktop,18,10,TRUE,6,5,0.36,0,0.36
ORD_001933-4,CUST_01933,12/16/2023,29,Female,Dallas,Fashion,4,Credit Card,Desktop,14,10,TRUE,7,4,4.01,0,16.05
ORD_001933-5,CUST_01933,1/26/2024,29,Female,Dallas,Sports,4,Buy Now Pay Later,Tablet,13,12,TRUE,11,4,15.26,0,61.05
ORD_001933-6,CUST_01933,2/6/2024,29,Female,Dallas,Toys,5,Digital Wallet,Mobile,12,10,TRUE,6,4,4.73,2.24,21.4
ORD_001934-1,CUST_01934,2/27/2023,33,Female,San Diego,Home & Garden,5,Credit Card,Tablet,9,11,FALSE,8,3,3.76,0,18.8
ORD_001934-2,CUST_01934,7/8/2023,33,Female,San Diego,Fashion,5,ACH Transfer,Desktop,21,15,TRUE,5,5,4.19,2.81,18.15
ORD_001934-3,CUST_01934,8/6/2023,33,Female,San Diego,Toys,1,Debit Card,Mobile,11,11,TRUE,3,3,8,1.33,6.67
ORD_001934-4,CUST_01934,9/6/2023,33,Female,San Diego,Beauty,3,Debit Card,Desktop,16,9,TRUE,6,3,1.17,0.33,3.18
ORD_001934-5,CUST_01934,9/23/2023,33,Female,San Diego,Home & Garden,3,Credit Card,Desktop,15,15,TRUE,6,4,5.81,0,17.44
ORD_001934-6,CUST_01934,1/4/2024,33,Female,San Diego,Electronics,4,Debit Card,Tablet,14,8,TRUE,6,5,54.21,0,216.83
ORD_001934-7,CUST_01934,3/25/2024,33,Female,San Diego,Food,1,ACH Transfer,Desktop,14,7,TRUE,7,3,4.07,0,4.07
ORD_001935-1,CUST_01935,1/14/2023,66,Male,New York,Electronics,5,ACH Transfer,Mobile,14,10,TRUE,5,5,10.81,6.62,47.42
ORD_001935-2,CUST_01935,1/29/2023,66,Male,New York,Books,4,Debit Card,Desktop,13,8,TRUE,2,2,1.06,0,4.24
ORD_001935-3,CUST_01935,2/18/2023,66,Male,New York,Electronics,3,Digital Wallet,Mobile,18,10,TRUE,11,5,43.5,17.53,112.98
ORD_001935-4,CUST_01935,8/16/2023,66,Male,New York,Sports,2,Credit Card,Tablet,18,10,TRUE,4,5,15.26,0,30.51
ORD_001935-5,CUST_01935,8/25/2023,66,Male,New York,Electronics,2,Digital Wallet,Mobile,14,10,TRUE,4,3,66.57,20.88,112.27
ORD_001935-6,CUST_01935,10/29/2023,66,Male,New York,Beauty,1,Digital Wallet,Tablet,15,7,TRUE,5,2,3.64,0,3.64
ORD_001935-7,CUST_01935,1/17/2024,66,Male,New York,Electronics,1,ACH Transfer,Mobile,16,9,TRUE,11,5,17.57,3.02,14.56
ORD_001935-8,CUST_01935,2/8/2024,66,Male,New York,Home & Garden,2,Credit Card,Mobile,16,11,TRUE,7,5,16.47,0,32.95
ORD_001936-1,CUST_01936,8/16/2023,18,Male,Los Angeles,Fashion,1,Debit Card,Mobile,17,8,FALSE,10,5,11.84,0,11.84
ORD_001936-2,CUST_01936,8/31/2023,18,Male,Los Angeles,Beauty,1,Debit Card,Tablet,18,8,TRUE,9,5,2.03,0,2.03
ORD_001936-3,CUST_01936,12/7/2023,18,Male,Los Angeles,Sports,5,Digital Wallet,Tablet,14,10,TRUE,12,4,16.77,13.82,70.05
ORD_001937-1,CUST_01937,2/19/2023,38,Male,New York,Books,5,Credit Card,Mobile,10,10,TRUE,5,5,1.07,0,5.33
ORD_001937-2,CUST_01937,8/13/2023,38,Male,New York,Fashion,3,Credit Card,Desktop,14,6,TRUE,8,3,2.18,0,6.55
ORD_001937-3,CUST_01937,1/11/2024,38,Male,New York,Books,5,Credit Card,Desktop,15,11,TRUE,4,5,1.52,0,7.61
ORD_001938-1,CUST_01938,6/18/2023,40,Female,Houston,Books,2,Debit Card,Desktop,19,5,TRUE,11,4,1.14,0,2.28
ORD_001938-2,CUST_01938,6/24/2023,40,Female,Houston,Food,4,Debit Card,Mobile,13,7,TRUE,9,3,4.63,1.55,16.96
ORD_001938-3,CUST_01938,12/7/2023,40,Female,Houston,Sports,5,Credit Card,Desktop,13,10,TRUE,5,5,8.25,0,41.23
ORD_001938-4,CUST_01938,1/14/2024,40,Female,Houston,Toys,1,Debit Card,Desktop,14,7,TRUE,4,4,1.86,0,1.86
